## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,0,AvgQueueSize,-1.000000,-1.000000,Results,61.250144,813.533518,101
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.004951,0.004951
Dist,1.000000,0.005011,0.009962
Dist,2.000000,0.005071,0.015033
Dist,3.000000,0.005132,0.020165
Dist,4.000000,0.005194,0.025358
Dist,5.000000,0.005256,0.030615
Dist,6.000000,0.005319,0.035934
Dist,7.000000,0.005383,0.041318
Dist,8.000000,0.005448,0.046766
Dist,9.000000,0.005514,0.052280
Dist,10.000000,0.005580,0.057860
Dist,11.000000,0.005647,0.063507
Dist,12.000000,0.005715,0.069222
Dist,13.000000,0.005784,0.075006
Dist,14.000000,0.005854,0.080860
Dist,15.000000,0.005924,0.086784
Dist,16.000000,0.005995,0.092779
Dist,17.000000,0.006067,0.098846
Dist,18.000000,0.006140,0.104987
Dist,19.000000,0.006214,0.111201
Dist,20.000000,0.006289,0.117490
Dist,21.000000,0.006365,0.123854
Dist,22.000000,0.006441,0.130296
Dist,23.000000,0.006519,0.136814
Dist,24.000000,0.006597,0.143411
Dist,25.000000,0.006676,0.150088
Dist,26.000000,0.006757,0.156845
Dist,27.000000,0.006838,0.163683
Dist,28.000000,0.006920,0.170603
Dist,29.000000,0.007004,0.177607
Dist,30.000000,0.007088,0.184694
Dist,31.000000,0.007173,0.191867
Dist,32.000000,0.007259,0.199127
Dist,33.000000,0.007347,0.206474
Dist,34.000000,0.007435,0.213909
Dist,35.000000,0.007525,0.221433
Dist,36.000000,0.007615,0.229048
Dist,37.000000,0.007707,0.236755
Dist,38.000000,0.007799,0.244554
Dist,39.000000,0.007893,0.252447
Dist,40.000000,0.007988,0.260435
Dist,41.000000,0.008084,0.268519
Dist,42.000000,0.008181,0.276701
Dist,43.000000,0.008280,0.284981
Dist,44.000000,0.008379,0.293360
Dist,45.000000,0.008480,0.301840
Dist,46.000000,0.008582,0.310423
Dist,47.000000,0.008685,0.319108
Dist,48.000000,0.008790,0.327898
Dist,49.000000,0.008896,0.336794
Dist,50.000000,0.009003,0.345796
Dist,51.000000,0.009111,0.354907
Dist,52.000000,0.009221,0.364128
Dist,53.000000,0.009331,0.373459
Dist,54.000000,0.009444,0.382903
Dist,55.000000,0.009557,0.392460
Dist,56.000000,0.009672,0.402133
Dist,57.000000,0.009789,0.411921
Dist,58.000000,0.009906,0.421828
Dist,59.000000,0.010026,0.431853
Dist,60.000000,0.010146,0.441999
Dist,61.000000,0.010268,0.452268
Dist,62.000000,0.010392,0.462659
Dist,63.000000,0.010517,0.473176
Dist,64.000000,0.010643,0.483819
Dist,65.000000,0.010771,0.494591
Dist,66.000000,0.010901,0.505492
Dist,67.000000,0.011032,0.516524
Dist,68.000000,0.011165,0.527689
Dist,69.000000,0.011299,0.538988
Dist,70.000000,0.011435,0.550423
Dist,71.000000,0.011573,0.561996
Dist,72.000000,0.011712,0.573708
Dist,73.000000,0.011853,0.585561
Dist,74.000000,0.011996,0.597557
Dist,75.000000,0.012141,0.609698
Dist,76.000000,0.012287,0.621986
Dist,77.000000,0.012436,0.634421
Dist,78.000000,0.012586,0.647008
Dist,79.000000,0.012739,0.659747
Dist,80.000000,0.012894,0.672641
Dist,81.000000,0.013051,0.685692
Dist,82.000000,0.013212,0.698903
Dist,83.000000,0.013375,0.712278
Dist,84.000000,0.013542,0.725820
Dist,85.000000,0.013713,0.739533
Dist,86.000000,0.013890,0.753423
Dist,87.000000,0.014073,0.767496
Dist,88.000000,0.014266,0.781762
Dist,89.000000,0.014470,0.796232
Dist,90.000000,0.014690,0.810922
Dist,91.000000,0.014934,0.825856
Dist,92.000000,0.015211,0.841067
Dist,93.000000,0.015539,0.856605
Dist,94.000000,0.015946,0.872551
Dist,95.000000,0.016482,0.889033
Dist,96.000000,0.017239,0.906272
Dist,97.000000,0.018398,0.924669
Dist,98.000000,0.020338,0.945007
Dist,99.000000,0.023902,0.968909
Dist,100.000000,0.031091,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,1,AvgPeerDistance,-1.000000,-1.000000,Results,6.285714,7.632653,11
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.000000,0.000000
Dist,1.000000,0.057143,0.057143
Dist,2.000000,0.066667,0.123810
Dist,3.000000,0.076190,0.200000
Dist,4.000000,0.085714,0.285714
Dist,5.000000,0.095238,0.380952
Dist,6.000000,0.104762,0.485714
Dist,7.000000,0.114286,0.600000
Dist,8.000000,0.123810,0.723810
Dist,9.000000,0.133333,0.857143
Dist,10.000000,0.142857,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,2,BlockingProbability,-1.000000,-1.000000,Results,0.031091,0.030124,2
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.968909,0.968909
Dist,1.000000,0.031091,1.000000

