## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,0,AvgQueueSize,-1.000000,-1.000000,Results,91.151927,114.471409,101
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.000009,0.000009
Dist,1.000000,0.000010,0.000019
Dist,2.000000,0.000011,0.000030
Dist,3.000000,0.000012,0.000042
Dist,4.000000,0.000013,0.000055
Dist,5.000000,0.000014,0.000069
Dist,6.000000,0.000016,0.000085
Dist,7.000000,0.000017,0.000102
Dist,8.000000,0.000019,0.000121
Dist,9.000000,0.000020,0.000141
Dist,10.000000,0.000022,0.000163
Dist,11.000000,0.000024,0.000188
Dist,12.000000,0.000027,0.000215
Dist,13.000000,0.000029,0.000244
Dist,14.000000,0.000032,0.000276
Dist,15.000000,0.000035,0.000310
Dist,16.000000,0.000038,0.000349
Dist,17.000000,0.000042,0.000390
Dist,18.000000,0.000046,0.000436
Dist,19.000000,0.000050,0.000486
Dist,20.000000,0.000054,0.000540
Dist,21.000000,0.000060,0.000600
Dist,22.000000,0.000065,0.000665
Dist,23.000000,0.000071,0.000736
Dist,24.000000,0.000078,0.000814
Dist,25.000000,0.000085,0.000899
Dist,26.000000,0.000093,0.000992
Dist,27.000000,0.000102,0.001093
Dist,28.000000,0.000111,0.001204
Dist,29.000000,0.000122,0.001326
Dist,30.000000,0.000133,0.001459
Dist,31.000000,0.000145,0.001604
Dist,32.000000,0.000159,0.001763
Dist,33.000000,0.000174,0.001937
Dist,34.000000,0.000190,0.002126
Dist,35.000000,0.000208,0.002334
Dist,36.000000,0.000227,0.002561
Dist,37.000000,0.000248,0.002809
Dist,38.000000,0.000271,0.003080
Dist,39.000000,0.000297,0.003377
Dist,40.000000,0.000324,0.003701
Dist,41.000000,0.000354,0.004055
Dist,42.000000,0.000388,0.004443
Dist,43.000000,0.000424,0.004866
Dist,44.000000,0.000463,0.005330
Dist,45.000000,0.000506,0.005836
Dist,46.000000,0.000554,0.006390
Dist,47.000000,0.000605,0.006995
Dist,48.000000,0.000662,0.007657
Dist,49.000000,0.000724,0.008380
Dist,50.000000,0.000791,0.009171
Dist,51.000000,0.000865,0.010036
Dist,52.000000,0.000946,0.010982
Dist,53.000000,0.001034,0.012016
Dist,54.000000,0.001130,0.013146
Dist,55.000000,0.001236,0.014382
Dist,56.000000,0.001351,0.015733
Dist,57.000000,0.001477,0.017210
Dist,58.000000,0.001615,0.018825
Dist,59.000000,0.001766,0.020590
Dist,60.000000,0.001930,0.022521
Dist,61.000000,0.002111,0.024631
Dist,62.000000,0.002307,0.026939
Dist,63.000000,0.002523,0.029462
Dist,64.000000,0.002758,0.032220
Dist,65.000000,0.003016,0.035235
Dist,66.000000,0.003297,0.038532
Dist,67.000000,0.003605,0.042137
Dist,68.000000,0.003941,0.046078
Dist,69.000000,0.004309,0.050387
Dist,70.000000,0.004711,0.055098
Dist,71.000000,0.005151,0.060248
Dist,72.000000,0.005631,0.065880
Dist,73.000000,0.006157,0.072037
Dist,74.000000,0.006732,0.078769
Dist,75.000000,0.007361,0.086130
Dist,76.000000,0.008048,0.094178
Dist,77.000000,0.008800,0.102979
Dist,78.000000,0.009623,0.112602
Dist,79.000000,0.010523,0.123125
Dist,80.000000,0.011509,0.134634
Dist,81.000000,0.012587,0.147221
Dist,82.000000,0.013768,0.160989
Dist,83.000000,0.015063,0.176052
Dist,84.000000,0.016483,0.192536
Dist,85.000000,0.018043,0.210579
Dist,86.000000,0.019758,0.230336
Dist,87.000000,0.021648,0.251984
Dist,88.000000,0.023736,0.275721
Dist,89.000000,0.026054,0.301774
Dist,90.000000,0.028639,0.330413
Dist,91.000000,0.031546,0.361960
Dist,92.000000,0.034851,0.396811
Dist,93.000000,0.038671,0.435482
Dist,94.000000,0.043191,0.478673
Dist,95.000000,0.048731,0.527404
Dist,96.000000,0.055883,0.583286
Dist,97.000000,0.065832,0.649119
Dist,98.000000,0.081161,0.730280
Dist,99.000000,0.107965,0.838245
Dist,100.000000,0.161755,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,1,AvgPeerDistance,-1.000000,-1.000000,Results,6.285714,7.632653,11
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.000000,0.000000
Dist,1.000000,0.057143,0.057143
Dist,2.000000,0.066667,0.123810
Dist,3.000000,0.076190,0.200000
Dist,4.000000,0.085714,0.285714
Dist,5.000000,0.095238,0.380952
Dist,6.000000,0.104762,0.485714
Dist,7.000000,0.114286,0.600000
Dist,8.000000,0.123810,0.723810
Dist,9.000000,0.133333,0.857143
Dist,10.000000,0.142857,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,2,BlockingProbability,-1.000000,-1.000000,Results,0.161755,0.135590,2
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.838245,0.838245
Dist,1.000000,0.161755,1.000000

